/ˈeɪ/, /ə/	a
/ˈæddʒʌŋkt/	adjunct
/ɐdʒˈʌstəbəl/	adjustable
/ɐdʒˈʌst/	adjust
/ɐdʒˈʌstɪd/	adjusted
/ɐdʒˈʌstɐ/	adjuster
/ɐdʒˈʌstəz/	adjusters
/ɐdʒˈʌstɪŋ/	adjusting
/ɐdʒˈʌstmənt/	adjustment
/ɐdʒˈʌstmənts/	adjustments
/ɐdʒˈʌstɐ/	adjustor
/ɐdʒˈʌstəz/	adjustors
/ɐdʒˈʌsts/	adjusts
/ˈædʒuːtənt/	adjutant
/ɐdʒˈuːvənt/	adjuvant
/ɐdmˈɛn/	admen
/ɐdmˈɪnɪstɐ/	administer
/ɐdmˈɪnɪstəd/	administered
/ɐdmˈɪnɪstəɹɪŋ/	administering
/ɐdmˈɪnɪstəz/	administers
/ɐdmˈɪnɪstɹˌeɪt/	administrate
/ɐdmˈɪnɪstɹˌeɪtɪŋ/	administrating
/ɐdmˌɪnɪstɹˈeɪʃən/	administration
/ɐdmˌɪnɪstɹˈeɪʃənz/	administrations
/ɐdmˈɪnɪstɹətˌɪv/	administrative
/ɐdmˈɪnɪstɹətˌɪvli/	administratively
/ɐdmˈɪnɪstɹˌeɪtɐ/	administrator
/ɐdmˈɪnɪstɹˌeɪtəz/	administrators
/ˈædməɹəbəl/	admirable
/ˈædməɹəblˌi/	admirably
/ˈædmɜːɹəl/	admiral
/ˈædmɜːɹəlz/	admirals
/ˈædməɹəlti/	admiralty
/ˌædməɹˈeɪʃən/	admiration
/ɐdmˈaɪəd/	admired
/ɐdmˈaɪə/	admire
/ɐdmˈaɪəɹɐ/	admirer
/ɐdmˈaɪəɹəz/	admirers
/ɐdmˈaɪəz/	admires
/ɐdmˈaɪəɹɪŋ/	admiring
/ɐdmˈaɪəɹɪŋli/	admiringly
/ɐdmˌɪsəbˈɪlɪti/	admissibility
/ɐdmˈɪsəbəl/	admissible
/ɐdmˈɪʃən/	admission
/ɐdmˈɪʃənz/	admissions
/ɐdmˈɪt/	admit
/ɐdmˈɪts/	admits
/ɐdmˈɪtəns/	admittance
/ɐdmˈɪtɪd/	admitted
/ɐdmˈɪtɪdli/	admittedly
/ɐdmˈɪtɪŋ/	admitting
/ɐdmˈɪkstʃɐ/	admixture
/ɐdmˈɒnɪʃ/	admonish
/ɐdmˈɒnɪʃt/	admonished
/ɐdmˈɒnɪʃɪz/	admonishes
/ɐdmˈɒnɪʃɪŋ/	admonishing
/ɐdmˈɒnɪʃmənt/	admonishment
/ˌædmənˈɪʃən/	admonition
/ˌædmənˈɪʃənz/	admonitions
/ɐdˈəʊbi/	adobe
/ɐdˈuː/	ado
/ˌædəlˈɛsəns/	adolescence
/ˌædəlˈɛsənt/	adolescent
/ˌædəlˈɛsənts/	adolescents
/ædˈəʊniz/	adonis
/ˈædənˌaɪzɪz/	adonises
/ɐdˈɒptəbəl/	adoptable
/ɐdˈɒpt/	adopt
/ɐdˈɒptɪd/	adopted
/ɐdˈɒptiː/	adoptee
/ɐdˈɒptɐ/	adopter
/ɐdˈɒptəz/	adopters
/ɐdˈɒptɪŋ/	adopting
/ɐdˈɒpʃən/	adoption
/ɐdˈɒpʃənz/	adoptions
/ɐdˈɒptɪv/	adoptive
/ɐdˈɒpts/	adopts
/ɐdˈɔːɹəbəl/	adorable
/ɐdˈɔːɹəbəlnəs/	adorableness
/ɐdˈɔːɹəbli/	adorably
/ˌædəɹˈeɪʃən/	adoration
/ɐdˈɔːd/	adored
/ɐdˈɔː/	adore
/ɐdˈɔːɹəz/	adorers
/ɐdˈɔːz/	adores
/ɐdˈɔːɹɪŋ/	adoring
/ɐdˈɔːɹɪŋli/	adoringly
/ɐdˈɔːn/	adorn
/ɐdˈɔːnd/	adorned
/ɐdˈɔːnɪŋ/	adorning
/ɐdˈɔːnmənt/	adornment
/ɐdˈɔːnmənts/	adornments
/ɐdˈɔːnz/	adorns
/ɐdˈaʊn/	adown
/ɐdɹˈiːnəl/	adrenal
/ɐdɹˈɛnɐlˌɪn/	adrenalin
/ɐdɹˈɛnəlˌɪn/	adrenaline
/ɐdɹˈɪft/	adrift
/ɐdɹˈɔɪt/	adroit
/ɐdɹˈɔɪtli/	adroitly
/ˈædz/	ads
/ɐdsˈɔːpʃən/	adsorption
/ˈædjʊlˌeɪt/	adulate
/ˈædjʊlˌeɪtɪd/	adulated
/ˌædjʊlˈeɪʃən/	adulation
/ˈædʌlt/	adult
/ɐdˈʌltəɹˌeɪtɪd/	adulterated
/ɐdˈʌltəɹˌeɪtɪŋ/	adulterating
/ɐdˌʌltəɹˈeɪʃən/	adulteration
/ɐdˈʌltəɹɐ/	adulterer
/ɐdˈʌltəɹəz/	adulterers
/ɐdˈʌltəɹəs/	adulteress
/ɐdˈʌltəɹəsɪz/	adulteresses
/ɐdˈʌltəɹiz/	adulteries
/ɐdˈʌltəɹəs/	adulterous
/ɐdˈʌltəɹi/	adultery
/ɐdˈʌlthʊd/	adulthood
/ˈædʌlts/	adults
/ɐdvˈænst/	advanced
/ɐdvˈæns/	advance
/ɐdvˈænsmənt/	advancement
/ɐdvˈænsmənts/	advancements
/ɐdvˈænsɪz/	advances
/ɐdvˈænsɪŋ/	advancing
/ɐdvˈɑːntɪdʒd/	advantaged
/ɐdvˈɑːntɪdʒ/	advantage
/ɐdvɑːntˈeɪdʒəs/	advantageous
/ɐdvɑːntˈeɪdʒəsli/	advantageously
/ɐdvˈɑːntɪdʒɪz/	advantages
/ˈædvɛnt/	advent
/ˌædvɪntˈɪʃəs/	adventitious
/ɐdvˈɛntʃəd/	adventured
/ɐdvˈɛntʃɐ/	adventure
/ɐdvˈɛntʃəɹɐ/	adventurer
/ɐdvˈɛntʃəɹəz/	adventurers
/ɐdvˈɛntʃəz/	adventures
/ɐdvˈɛntʃəsˌʌm/	adventuresome
/ɐdvˈɛntʃəɹˌɛs/	adventuress
/ɐdvˈɛntʃəɹɪŋ/	adventuring
/ɐdvˈɛntʃəɹˌɪzəm/	adventurism
/ɐdvˈɛntʃəɹˌɪst/	adventurist
/ɐdvˈɛntʃəɹˌɪsts/	adventurists
/ɐdvˈɛntʃəɹəs/	adventurous
/ɐdvˈɛntʃəɹəsli/	adventurously
/ɐdvˈɛntʃəɹəsnəs/	adventurousness
/ˈædvɜːb/	adverb
/ˈædvɜːbz/	adverbs
/ˌædvəsˈeəɹɪəl/	adversarial
/ˈædvəsəɹiz/	adversaries
/ˈædvəsəɹi/	adversary
/ædvˈɜːs/	adverse
/ædvˈɜːsli/	adversely
/ædvˈəsɪtiz/	adversities
/ædvˈəsɪti/	adversity
/ɐdvˈɜːtɪd/	adverted
/ˈædvətˌaɪz/	advertise
/ˈædvətˌaɪzd/	advertised
/ɐdvˈɜːtɪsmənt/	advertisement
/ˈædvətˌaɪzmənts/	advertisements
/ˈædvətˌaɪzɐ/	advertiser
/ˈædvətˌaɪzəz/	advertisers
/ˈædvətˌaɪzɪz/	advertises
/ˈædvətˌaɪzɪŋ/	advertising
/ɐdvˈaɪs/	advice
/ɐdvˈaɪsɪz/	advices
/ɐdvˌaɪzəbˈɪlɪti/	advisability
/ɐdvˈaɪzəbəl/	advisable
/ɐdvˈaɪzd/	advised
/ɐdvˈaɪzɪdli/	advisedly
/ɐdvˈaɪz/	advise
/ɐdvˈaɪzɐ/	adviser
/ɐdvˈaɪzəz/	advisers
/ɐdvˈaɪzɪz/	advises
/ɐdvˈaɪzɪŋ/	advising
/ɐdvˈaɪzɐ/	advisor
/ɐdvˈaɪzəɹˌiz/	advisories
/ɐdvˈaɪzəz/	advisors
/ɐdvˈaɪzəɹˌi/	advisory
/ˈædvəkˌɑːt/	advocaat
/ˈædvəkəsi/	advocacy
/ˈædvəkˌeɪtɪd/	advocated
/ˈædvəkˌeɪtɪŋ/	advocating
/ˌædvəkˈeɪʃən/	advocation
/ˈædvəkˌeɪtɐ/	advocator
/ˈædz/	adz
/ˈædz/	adze
/ˈiːdz/	aedes
/ˈiːdʒɪs/	aegis
/iːˈəʊliən/	aeolian
/ˈiːəlˌɪpaɪl/	aeolipile
/ˈiːɒn/	aeon
/ˈiːɒnz/	aeons
/eəɹˈeɪtɪd/	aerated
/eəɹˈeɪt/	aerate
/eəɹˈeɪts/	aerates
/eəɹˈeɪtɪŋ/	aerating
/eəɹˈeɪʃən/	aeration
/ˈeəɹɪəlˌɪst/	aerialist
/ˈeəɹɪəlz/	aerials
/ˌeəɹəʊbˈætɪk/	aerobatic
/ˌeəɹəʊbˈætɪks/	aerobatics
/eəɹˈəʊbɪkli/	aerobically
/eəɹˈəʊbɪk/	aerobic
/eəɹˈəʊbɪks/	aerobics
/ˈeəɹəʊdɹˌəʊm/	aerodrome
/ˈeəɹəʊdɹˌəʊmz/	aerodromes
/ˌeəɹəʊdaɪnˈæmɪkli/	aerodynamically
/ˌeəɹəʊdaɪnˈæmɪk/	aerodynamic
/ˌeəɹəʊdaɪnˈæmɪsˌɪst/	aerodynamicist
/ˌeəɹəʊdaɪnˈæmɪks/	aerodynamics
/ˈeəɹəʊ/	aero
/ˈeəɹəʊfˌɔɪl/	aerofoil
/ˈeəɹəʊfˌɔɪlz/	aerofoils
/ˈeəɹəʊnˌɔːt/	aeronaut
/ˌeəɹəʊnˈɔːtɪkəl/	aeronautical
/ˌeəɹəʊnˈɔːtɪk/	aeronautic
/ˌeəɹəʊnˈɔːtɪks/	aeronautics
/ˈeəɹəʊnˌɔːts/	aeronauts
/ˈeəɹəplˌeɪn/	aeroplane
/ˈeəɹəplˌeɪnz/	aeroplanes
/ˈeəɹəsˌɒl/	aerosol
/ˈeəɹəsˌɒlz/	aerosols
/ˈeəɹəʊspˌeɪs/	aerospace
/ˈiːsθiːt/	aesthete
/ˈiːsθiːts/	aesthetes
/iːsθˈɛtɪkli/	aesthetically
/iːsθˈɛtɪk/	aesthetic
/iːsθˈɛtɪks/	aesthetics
/ˈiːstɪvəl/	aestival
/ˌiːtɪˈɒlədʒi/	aetiology
/ɐfˈɑː/	afar
/ɐfˈiəd/	afeard
/ˌæfəbˈɪlɪti/	affability
/ˈæfəbəl/	affable
/ɐfˈeə/	affaire
/ɐfˈeəz/	affaires
/ɐfˈeə/	affair
/ɐfˈeəz/	affairs
/ɐfɪktˈeɪʃən/	affectation
/ɐfɪktˈeɪʃənz/	affectations
/ɐfˈɛktɪd/	affected
/ɐfˈɛktɪŋ/	affecting
/ɐfˈɛkʃənət/	affectionate
/ɐfˈɛkʃənətli/	affectionately
/ɐfˈɛkʃən/	affection
/ɐfˈɛkʃənz/	affections
/ɐfˈɛktɪv/	affective
/ɐfˈɛktɪvli/	affectively
/ˈæfɹənt/	afferent
/ɐfˈaɪənst/	affianced
/ˌæfɪdˈeɪvɪt/	affidavit
/ˌæfɪdˈeɪvɪts/	affidavits
/ɐfˈɪlɪˌeɪtɪd/	affiliated
/ɐfˈɪlɪˌeɪts/	affiliates
/ɐfˌɪlɪˈeɪʃən/	affiliation
/ɐfˌɪlɪˈeɪʃənz/	affiliations
/ɐfˈɪnɪtiz/	affinities
/ɐfˈɪnɪti/	affinity
/ˌæfəmˈeɪʃən/	affirmation
/ˌæfəmˈeɪʃənz/	affirmations
/ɐfˈɜːmətˌɪv/	affirmative
/ɐfˈɜːmətˌɪvli/	affirmatively
/ɐfˈɜːmd/	affirmed
/ɐfˈɜːm/	affirm
/ɐfˈɜːmɪŋ/	affirming
/ɐfˈɜːmz/	affirms
/ɐfˈɪkst/	affixed
/ɐflˈætəs/	afflatus
/ɐflˈɪktɪd/	afflicted
/ɐflˈɪkt/	afflict
/ɐflˈɪktɪŋ/	afflicting
/ɐflˈɪkʃən/	affliction
/ɐflˈɪkʃənz/	afflictions
/ɐflˈɪkts/	afflicts
/ˈæfluːəns/	affluence
/ˈæfluːənt/	affluent
/ɐfˌɔːdəbˈɪlɪti/	affordability
/ɐfˈɔːdəbəl/	affordable
/ɐfˈɔːdəbli/	affordably
/ɐfˈɔːdɪd/	afforded
/ɐfˈɔːd/	afford
/ɐfˈɔːdɪŋ/	affording
/ɐfˈɔːdz/	affords
/ɐfˌɒɹɪstˈeɪʃən/	afforestation
/ɐfɹˈeɪ/	affray
/ɐfɹˈaɪtɪd/	affrighted
/ɐfɹˈaɪt/	affright
/ɐfɹˈʌntɪd/	affronted
/ɐfɹˈʌnt/	affront
/ɐfɹˈʌnts/	affronts
/ˈæfɡæn/	afghan
/æfɡˈɑːni/	afghani
/æfɡˈɑːnɪz/	afghanis
/ˈæfɡænz/	afghans
/ɐfˌɪʃənˈɑːdəʊ/	aficionado
/ɐfˌɪʃənˈɑːdəʊz/	aficionados
/ɐfˈiːld/	afield
/ɐfˈaɪə/	afire
/ɐflˈeɪm/	aflame
/ɐflˈætəksˌɪn/	aflatoxin
/ɐflˈəʊt/	afloat
/ɐflˈʌtɐ/	aflutter
/ɐfˈʊt/	afoot
/ɐfˈɔː/	afore
/ɐfˈɔːmɛnʃənd/	aforementioned
/ɐfˈɔːsɛd/	aforesaid
/ɐfˈɔːθɔːt/	aforethought
/ɐfˈaʊl/	afoul
/ɐfɹˈeɪd/	afraid
/ɐfɹˈɛʃ/	afresh
/ˈɑːftəbˌɜːθ/	afterbirth
/ˈɑːftəbˌɜːnəz/	afterburners
/ˈɑːftəkˌeə/	aftercare
/ˈɑːftəɹɪfˌɛkt/	aftereffect
/ˈɑːftəɹɪfˌɛkts/	aftereffects
/ˈɑːftɐ/	after
/ˈɑːftəɡlˌəʊ/	afterglow
/ˈɑːftəɹˌɪmɪdʒ/	afterimage
/ˈɑːftəlˌaɪf/	afterlife
/ˈɑːftəlˌɪvz/	afterlives
/ˈɑːftəmˌɑːkɪt/	aftermarket
/ˈɑːftəmˌæθ/	aftermath
/ˈɑːftəmˌæθs/	aftermaths
/ˌɑːftənˈuːnz/	afternoons
/ˈɑːftəskˌuːl/	afterschool
/ˈɑːftəz/	afters
/ˈɑːftəʃˌeɪv/	aftershave
/ˈɑːftəʃˌeɪvz/	aftershaves
/ˈɑːftəʃˌɒk/	aftershock
/ˈɑːftəʃˌɒks/	aftershocks
/ˈɑːftətˌeɪst/	aftertaste
/ˈɑːftəθˌɔːt/	afterthought
/ˈɑːftəwəd/	afterward
/ˈɑːftəwədz/	afterwards
/ˈɑːft/	aft
/ˈɑːɡɐ/	aga
/ɐɡˈɛn/	again
/ɐɡˈɛnst/	against
/æɡˈɑːmɐ/	agama
/æɡˈɑːməz/	agamas
/ˈæɡɐpˌɑːnθəs/	agapanthus
/ˈeɪɡɑː/	agar
/æɡˈæɹɪk/	agaric
/ˈæɡeɪt/	agate
/ˈæɡeɪts/	agates
/ˈæɡeɪv/	agave
/ˈædʒiː/	agee
/ˈeɪdʒ/	age
/ˈeɪdʒɪŋ/	ageing
/ˈeɪdʒɪzəm/	ageism
/ˈeɪdʒɪst/	ageist
/ˈeɪdʒləs/	ageless
/ˈeɪdʒənsiz/	agencies
/ˈeɪdʒənsi/	agency
/ɐdʒˈɛndɐ/	agenda
/ɐdʒˈɛndəz/	agendas
/ˈeɪdʒənt/	agent
/ˈeɪdʒənts/	agents
/ˌeɪdʒəɹˈɑːtəm/	ageratum
/ˈeɪdʒɪz/	ages
/ˈæɡɐ/	agger
/ˈæɡi/	aggie
/ɐɡlˌɒməɹˈeɪʃən/	agglomeration
/ɐɡlˌɒməɹˈeɪʃənz/	agglomerations
/ɐɡɹˈændaɪz/	aggrandise
/ɐɡɹˈændaɪzmənt/	aggrandisement
/ɐɡɹˈændaɪzɪŋ/	aggrandising
/ˈæɡɹɐvˌeɪt/	aggravate
/ˈæɡɹɐvˌeɪtɪd/	aggravated
/ˈæɡɹɐvˌeɪts/	aggravates
/ˈæɡɹɐvˌeɪtɪŋ/	aggravating
/ˌæɡɹɐvˈeɪʃən/	aggravation
/ˌæɡɹɐvˈeɪʃənz/	aggravations
/ˈæɡɹɪɡˌeɪtɪd/	aggregated
/ˈæɡɹɪɡˌeɪtɪŋ/	aggregating
/ˌæɡɹɪɡˈeɪʃən/	aggregation
/ˌæɡɹɪɡˈeɪʃənz/	aggregations
/ɐɡɹˈɛs/	aggress
/ɐɡɹˈɛʃən/	aggression
/ɐɡɹˈɛʃənz/	aggressions
/ɐɡɹˈɛsɪv/	aggressive
/ɐɡɹˈɛsɪvli/	aggressively
/ɐɡɹˈɛsɪvnəs/	aggressiveness
/ɐɡɹˈɛsɐ/	aggressor
/ɐɡɹˈɛsəz/	aggressors
/ɐɡɹˈiːvd/	aggrieved
/ˈæɡɹəʊ/	aggro
/ɐɡˈɑːst/	aghast
/ˈædʒaɪl/	agile
/ˈædʒaɪlli/	agilely
/ædʒˈɪlɪti/	agility
/ˈeɪdʒɪŋ/	aging
/ˈɑːdʒɪˌəʊz/	agios
/ˈeɪdʒɪst/	agist
/ˈædʒɪtˌeɪt/	agitate
/ˈædʒɪtˌeɪtɪd/	agitated
/ˈædʒɪtˌeɪtɪdli/	agitatedly
/ˈædʒɪtˌeɪts/	agitates
/ˈædʒɪtˌeɪtɪŋ/	agitating
/ˌædʒɪtˈeɪʃən/	agitation
/ˈædʒɪtˌeɪtɐ/	agitator
/ˈædʒɪtˌeɪtəz/	agitators
/ˈædʒɪtpɹˌɒp/	agitprop
/ɐɡlˈɛt/	aglet
/ɐɡlˈaɪ/	agley
/ɐɡlˈəʊ/	aglow
/æɡnˈəʊziə/	agnosia
/æɡnˈɒstɪk/	agnostic
/æɡnˈɒstɪsˌɪzəm/	agnosticism
/æɡnˈɒstɪks/	agnostics
/ɐɡˈəʊ/	ago
/ɐɡˈɒɡ/	agog
/ˈæɡɒn/	agon
/ˈæɡənɪz/	agonies
/ˈæɡənˌaɪz/	agonise
/ˈæɡənˌaɪzd/	agonised
/ˈæɡənˌaɪzɪz/	agonises
/ˈæɡənˌaɪzɪŋ/	agonising
/ˈæɡənˌaɪzɪŋli/	agonisingly
/ˈæɡəni/	agony
/ˌæɡɔːɹɐfˈəʊbiə/	agoraphobia
/ˌæɡɔːɹɐfˈəʊbɪk/	agoraphobic
/ˈæɡaʊtˌi/	agouti
/ˈæɡaʊtˌiz/	agoutis
/æɡɹˈeəɹiən/	agrarian
/ɐɡɹˈiːəbəl/	agreeable
/ɐɡɹˈiːəbəlnəs/	agreeableness
/ɐɡɹˈiːəbli/	agreeably
/ɐɡɹˈiːd/	agreed
/ɐɡɹˈiː/	agree
/ɐɡɹˈiːɪŋ/	agreeing
/ɐɡɹˈiːmənt/	agreement
/ɐɡɹˈiːmənts/	agreements
/ɐɡɹˈiːz/	agrees
/ˈæɡɹɪbˌɪznəs/	agribusiness
/ˈæɡɹɪbˌɪznəsɪz/	agribusinesses
/ˌæɡɹɪkˈʌltʃəɹəl/	agricultural
/ˈæɡɹɪkˌʌltʃəɹəlˌɪst/	agriculturalist
/ˈæɡɹɪkˌʌltʃəɹəlˌɪsts/	agriculturalists
/ˌæɡɹɪkˈʌltʃəɹəli/	agriculturally
/ˈæɡɹɪkˌʌltʃɐ/	agriculture
/ˈæɡɹɪkˌʌltʃəɹˌɪsts/	agriculturists
/ˈæɡɹɪməni/	agrimony
/ˌæɡɹəkˈɛmɪkəl/	agrochemical
/ˌæɡɹəkˈɛmɪkəlz/	agrochemicals
/ɐɡɹˈɒnəmˌɪst/	agronomist
/ɐɡɹˈɒnəmˌɪsts/	agronomists
/ɐɡɹˈɒnəmi/	agronomy
/ɐɡɹˈaʊnd/	aground
/ˈeɪɡjuː/	ague
/ˈɑː/	ah
/ɑːhˈɑː/	aha
/ɐhˈɛd/	ahead
/əhˈəm/	ahem
/ˈæhɪmsɐ/	ahimsa
/ɐhˈɔɪ/	ahoy
/ˈeɪd/	aid
/ˈeɪdɪd/	aided
/ˈeɪd/	aide
/ˈeɪdɐ/	aider
/ˈeɪdəz/	aiders
/ˈeɪdz/	aides
/ˈeɪdɪŋ/	aiding
/ˈeɪdz/	aids
/ˌeɪˈaɪ/	ai
/eɪkˈiːdəʊ/	aikido
/ˈeɪld/	ailed
/ˈeɪl/	ail
/ˈeɪləɹən/	aileron
/ˈeɪləɹənz/	ailerons
/ˈeɪlɪŋ/	ailing
/ˈeɪlmənt/	ailment
/ˈeɪlmənts/	ailments
/ˈeɪlz/	ails
/ˈeɪmd/	aimed
/ˈeɪm/	aim
/ˈeɪmɪŋ/	aiming
/ˈeɪmləs/	aimless
/ˈeɪmləsli/	aimlessly
/ˈeɪmləsnəs/	aimlessness
/ˈeɪmz/	aims
/ˈeɪn/	ain
/ˈeəbæɡ/	airbag
/ˈeəbæɡz/	airbags
/ˈeəbeɪs/	airbase
/ˈeəbeɪsɪz/	airbases
/ˈeəbd/	airbed
/ˈeəbdz/	airbeds
/ˈeəbɔːn/	airborne
/ˈeəbɹʌʃt/	airbrushed
/ˈeəbɹʌʃ/	airbrush
/ˈeəbɹʌʃɪz/	airbrushes
/ˈeəbɹʌʃɪŋ/	airbrushing
/ˈeəbɜːst/	airburst
/ˈeəbʌs/	airbus
/ˈeəbʌsɪz/	airbuses
/ˈeəkɹɑːft/	aircraft
/ˈeəkɹɑːftmən/	aircraftman
/ˈeəkɹuː/	aircrew
/ˈeəkɹuːz/	aircrews
/ˈeədɹɒp/	airdrop
/ˈeədɹɒps/	airdrops
/ˈeəd/	aired
/ˈeə/	air
/ˈeəfeə/	airfare
/ˈeəfeəz/	airfares
/ˈeəfiːld/	airfield
/ˈeəfiːldz/	airfields
/ˈeəfləʊ/	airflow
/ˈeəfɹeɪm/	airframe
/ˈeəfɹeɪmz/	airframes
/ˈeəfɹeɪt/	airfreight
/ˈeəɡʌn/	airgun
/ˈeəɡʌnz/	airguns
/ˈeəhɛd/	airhead
/ˈeəhɛdz/	airheads
/ˈeəɹɪɐ/	airier
/ˈeəɹɪli/	airily
/ˈeəɹɪnəs/	airiness
/ˈeəɹɪŋ/	airing
/ˈeəɹɪŋz/	airings
/ˈeələs/	airless
/ˈeəlɪftɪd/	airlifted
/ˈeəlɪft/	airlift
/ˈeəlɪftɪŋ/	airlifting
/ˈeəlɪfts/	airlifts
/ˈeəlaɪn/	airline
/ˈeəlaɪnɐ/	airliner
/ˈeəlaɪnəz/	airliners
/ˈeəlaɪnz/	airlines
/ˈeəlɒk/	airlock
/ˈeəlɒks/	airlocks
/ˈeəmeɪl/	airmail
/ˈeəmən/	airman
/ˈeəmɛn/	airmen
/ˈeəpleɪ/	airplay
/ˈeəpɔːt/	airport
/ˈeəpɔːts/	airports
/ˈeəpˌaʊə/	airpower
/ˈeəskɹuː/	airscrew
/ˈeəz/	airs
/ˈeəʃɪp/	airship
/ˈeəʃɪps/	airships
/ˈeəʃəʊ/	airshow
/ˈeəʃəʊz/	airshows
/ˈeəsɪk/	airsick
/ˈeəspeɪs/	airspace
/ˈeəspiːd/	airspeed
/ˈeəstɹiːm/	airstream
/ˈeəstɹaɪk/	airstrike
/ˈeəstɹaɪks/	airstrikes
/ˈeəstɹɪp/	airstrip
/ˈeəstɹɪps/	airstrips
/ˈeət/	airt
/ˈeətaɪt/	airtight
/ˈeətaɪm/	airtime
/ˈeəweɪv/	airwave
/ˈeəweɪvz/	airwaves
/ˈeəweɪ/	airway
/ˈeəweɪz/	airways
/ˈeəwəðɪnəs/	airworthiness
/ˈeəwɜːði/	airworthy
/ˈeəɹi/	airy
/ˈaɪz/	ais
/ˈaɪəl/	aisle
/ˈaɪəlz/	aisles
/ˈeɪtʃ/	aitch
/ˈeɪt/	ait
/ɐdʒˈɑː/	ajar
/ˈækɐ/	aka
/ˈækiː/	akee
/ɐkˈɪmbəʊ/	akimbo
/ɐkˈɪn/	akin
/ˌæləbˈæstɐ/	alabaster
/ɐlˈæk/	alack
/ɐlˈækɹɪti/	alacrity
/ɐlˈæ/	ala
/ɐlˈeɪmdɐ/	alameda
/ɐlˈɑːmd/	alarmed
/ɐlˈɑːmɪŋ/	alarming
/ɐlˈɑːmɪŋli/	alarmingly
/ɐlˈɑːmɪzəm/	alarmism
/ɐlˈɑːmɪst/	alarmist
/ɐlˈɑːm/	alarm
/ɐlˈɑːmz/	alarms
/ɐlˈɑːɹəm/	alarum
/ɐlˈɑːɹəmz/	alarums
/ɐlˈæs/	alas
/ˈælbɐ/	alba
/ˈælbɐkˌɔː/	albacore
/ˈælb/	alb
/ˈælbɐtɹˌɒs/	albatross
/ˈælbɐtɹˌɒsɪz/	albatrosses
/ælbˈiːdəʊ/	albedo
/ɔːlbˈiːɪt/	albeit
/ælbˈiːnəʊ/	albino
/ælbˈiːnəʊz/	albinos
/ˈælbz/	albs
/ˈælbəm/	album
/ˈælbjuːmˌɛn/	albumen
/ˈælbəmz/	albums
/ælkˈɛmɪkəl/	alchemical
/ˈælkɪmˌɪst/	alchemist
/ˈælkɪmˌɪsts/	alchemists
/ˈælkəmi/	alchemy
/ˈælkəhˌɒl/	alcohol
/ˌælkəhˈɒlɪk/	alcoholic
/ˌælkəhˈɒlɪkli/	alcoholically
/ˌælkəhˈɒlɪks/	alcoholics
/ˈælkəhˌəʊlɪzəm/	alcoholism
/ˈælkəhˌɒlz/	alcohols
/ˈælkəʊv/	alcove
/ˈælkəʊvz/	alcoves
/ˈældɪhˌaɪd/	aldehyde
/ˈɔːldəmən/	alderman
/ˈɔːldəmˌɛn/	aldermen
/ˈɔːldɐ/	alder
/ˈɔːldəz/	alders
/ˈɔːldɹɪn/	aldrin
/ˈæliː/	alee
/ˈeɪl/	ale
/ˈeɪlhaʊs/	alehouse
/ˈeɪlhaʊzɪz/	alehouses
/ɐlˈɛmbɪk/	alembic
/ɐlˈɛmbɪks/	alembics
/ˈælɛf/	aleph
/ɐlˈɜːtɪd/	alerted
/ɐlˈɜːtɪŋ/	alerting
/ɐlˈɜːt/	alert
/ɐlˈɜːtli/	alertly
/ɐlˈɜːtnəs/	alertness
/ɐlˈɜːts/	alerts
/ˈeɪlz/	ales
/ɐlˈɛvɪn/	alevin
/ˌælɪɡzˈɑːndɹiːn/	alexandrine
/ˌælɪɡzˈɑːndɹaɪt/	alexandrite
/ɐlˈɛksiə/	alexia
/ælfˈælfɐ/	alfalfa
/ɐlfɹˈɛskəʊ/	alfresco
/ˈælɡɐ/	alga
/ˈælɡiː/	algae
/ˈælɡəl/	algal
/ˈældʒɪbɹɐ/	algebra
/ˌældʒɪbɹˈeɪɪk/	algebraic
/ˈældʒɪnˌeɪt/	alginate
/ˈælɡəɹˌɪθəm/	algorithm
/ˌælɡəɹˈɪθmɪk/	algorithmic
/ˈælɡəɹˌɪθəmz/	algorithms
/ˈeɪliəs/	alias
/ˈeɪliəsɪz/	aliases
/ˈæləbˌaɪ/	alibi
/ˈæləbˌaɪz/	alibis
/ˈeɪliənˌeɪtɪd/	alienated
/ˈeɪliənˌeɪt/	alienate
/ˈeɪliənˌeɪts/	alienates
/ˈeɪliənˌeɪtɪŋ/	alienating
/ˌeɪliənˈeɪʃən/	alienation
/ˈeɪliən/	alien
/ˈeɪliənz/	aliens
/ɐlˈaɪtɪd/	alighted
/ɐlˈaɪtɪŋ/	alighting
/ɐlˈaɪt/	alight
/ɐlˈaɪts/	alights
/ɐlˈaɪnd/	aligned
/ɐlˈaɪnɪŋ/	aligning
/ɐlˈaɪn/	align
/ɐlˈaɪnmənt/	alignment
/ɐlˈaɪnmənts/	alignments
/ɐlˈaɪnz/	aligns
/ɐlˈaɪk/	alike
/ɐlaɪmˈɛntəɹi/	alimentary
/ˈælɪməni/	alimony
/ɐlˈaɪn/	aline
/ɐlˈɪt/	alit
/ɐlˈaɪv/	alive
/ɐlˈaɪvnəs/	aliveness
/ˈælɪjɐ/	aliya
/ˈælɪjɐ/	aliyah
/ˈælkəlˌaɪ/	alkali
/ˈælkəlˌaɪn/	alkaline
/ˌælkəlˈaɪnɪti/	alkalinity
/ˈælkəlˌaɪz/	alkalis
